,segment_nr,bandwidth,bitrate,down_shifts,buffering_ratio,initial_buffering,stall_count,stall_sum,qoe
159,159,1173721.6181141227,6013501,0,0.0,0.0,0,0,1.6102936403945183
160,160,1211311.9404717695,10063789,0,0.0,0.0,0,0,1.614622983023356
161,161,1209105.5648317528,10063789,0,0.0,0.0,0,0,1.6189120480528023
162,162,1100383.420386454,6013501,1,0.0,0.0,0,0,1.6121842598133627
163,163,1088085.393245398,10063789,0,0.0,0.0,0,0,1.6164489288697055
164,164,1155618.0518156243,10063789,0,0.0,0.0,0,0,1.620674522872725
165,165,1172970.0943820667,10063789,0,0.0,0.0,0,0,1.6248616341363136
166,166,1095479.0742152436,6013501,1,0.0,0.0,0,0,1.6183067410864322
167,167,1044889.8286791182,10063789,0,0.0,0.0,0,0,1.6224700547237385
168,168,1064571.9626608947,10063789,0,0.0,0.0,0,0,1.6265960185396378
169,169,1216011.3909426872,10063789,0,0.0,0.0,0,0,1.6306851865927918
170,170,1121366.1163007729,10063789,0,0.0,0.0,0,0,1.6347381015155642
171,171,1283328.6115123169,10063789,0,0.0,0.0,0,0,1.6387552948149984
172,172,1208019.4291718411,10063789,0,0.0,0.0,0,0,1.6427372871641654
173,173,1314314.448394805,10063789,0,0.0,0.0,0,0,1.6466845886842485
174,174,1249126.5508373885,6013501,1,0.0,0.0,0,0,1.640345212414795
175,175,1128003.6194226656,6013501,0,0.0,0.0,0,0,1.6341202553458782
176,176,1240884.0888526705,6013501,0,0.0,0.0,0,0,1.6280070722746638
177,177,1151805.236899756,6013501,0,0.0,0.0,0,0,1.6220030968211883
178,178,1069195.5962224188,6013501,0,0.0,0.0,0,0,1.6161058384897986
179,179,1163734.9060699122,6013501,0,0.0,0.0,0,0,1.6103128798641764
180,180,1093995.5596050809,6013501,0,0.0,0.0,0,0,1.604621873928686
181,181,1056415.8343396517,6013501,0,0.0,0.0,0,0,1.5990305415092743
182,182,1251426.026375905,10063789,0,0.0,0.0,0,0,1.6030243581067014
183,183,1288797.1166711755,10063789,0,0.0,0.0,0,0,1.6069846691391385
184,184,1324799.8555867989,6013501,1,0.0,0.0,0,0,1.601504199860452
185,185,1378421.9575805108,10063789,0,0.0,0.0,0,0,1.6054382660841444
186,186,1276795.0320820515,6013501,1,0.0,0.0,0,0,1.6000579215045088
187,187,1148359.6896004488,6013501,0,0.0,0.0,0,0,1.5947688863201823
188,188,1151488.0438043557,10063789,0,0.0,0.0,0,0,1.5986822269579977
189,189,1265786.5028980037,10063789,0,0.0,0.0,0,0,1.602563619087216
190,190,930963.9707403992,10063789,0,0.0,0.0,0,0,1.6064134915962223
191,191,1059860.469171881,15144115,0,0.0,0.0,0,0,1.611330330719577
192,192,833320.6730890655,10063789,1,0.0,0.0,0,0,1.6150996960608672
193,193,1079041.161774877,15144115,0,0.0,0.0,0,0,1.6199881211931806
194,194,927339.7675757007,15144115,0,0.0,0.0,0,0,1.6248956737348081
195,195,1142135.8703091422,15144115,0,0.0,0.0,0,0,1.6298205797662828
196,196,1207710.4768539236,15144115,0,0.0,0.0,0,0,1.6347611534316133
197,197,1041415.8288309384,15144115,0,0.0,0.0,0,0,1.6397157921897474
198,198,1122419.271225335,15144115,0,0.0,0.0,0,0,1.644682972364513
199,199,1106336.726624373,15144115,0,0.0,0.0,0,0,1.6496612449710804
200,200,1157159.3677777068,10063789,1,0.0,0.0,0,0,1.6530672108930367
201,201,983797.9833356421,15144115,0,0.0,0.0,0,0,1.6580088453636344
202,202,1039006.1735953292,15144115,0,0.0,0.0,0,0,1.66295921926278
203,203,948314.4280933655,10063789,1,0.0,0.0,0,0,1.6662483273430222
204,204,877650.0617548922,10063789,0,0.0,0.0,0,0,1.6695132459103208
205,205,1063029.6881473463,10063789,0,0.0,0.0,0,0,1.6727542697863864
206,206,1049127.4441549273,10063789,0,0.0,0.0,0,0,1.6759716887889657
207,207,1004582.2172862419,10063789,0,0.0,0.0,0,0,1.6791657878404813
208,208,978839.9307755668,10063789,0,0.0,0.0,0,0,1.6823368470737996
209,209,972154.2613828885,10063789,0,0.0,0.0,0,0,1.6854851419352241
210,210,913468.7011287495,6013501,1,0.0,0.0,0,0,1.679973128059432
211,211,995828.1359267809,6013501,0,0.0,0.0,0,0,1.6745435963514528
212,212,1121367.3365334852,6013501,0,0.0,0.0,0,0,1.669194949007233
213,213,822197.1124180319,2971199,2,0.0,0.0,0,0,1.6533517876714965
214,214,969855.6572986225,6013501,0,0.0,0.0,0,0,1.6482314934503914
215,215,980628.2763429983,6013501,0,0.0,0.0,0,0,1.6431865239464916
216,216,1121961.7144744124,6013501,0,0.0,0.0,0,0,1.6382154564174374
217,217,1120512.7154084316,6013501,0,0.0,0.0,0,0,1.6333169028323404
218,218,1206798.166483797,6013501,0,0.0,0.0,0,0,1.6284895088098366
219,219,969747.2329842919,6013501,0,0.0,0.0,0,0,1.6237319525958565
220,220,910388.3120644151,6013501,0,0.0,0.0,0,0,1.6190429440793301
221,221,1036372.8279153354,10063789,0,0.0,0.0,0,0,1.6222877376417282
