DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
3317.4,94,0.0
10741.8,92,0.0
14410.2,91,0.0
16509.0,90,0.0
15144.2,89,0.0
14171.6,88,0.0
14046.0,88,0.0
13800.6,87,0.0
13834.8,86,0.0
11890.2,85,0.0
9007.4,84,0.0
7630.2,83,0.0
8400.6,81,0.0
10511.4,81,0.0
12532.8,81,0.0
12394.8,81,0.0
10952.8,81,0.0
9344.4,81,0.0
8986.0,81,0.0
9380.2,81,0.0
9917.4,81,0.0
8063.8,81,0.0
6641.2,81,0.0
6044.0,81,0.0
6310.0,81,0.0
8480.2,81,0.0
10916.4,81,0.0
13129.0,81,0.0
14079.4,81,0.0
14672.2,81,0.0
16850.4,81,0.0
19761.6,81,0.0
20532.4,81,0.0
21236.0,81,0.0
17974.2,81,0.0
9446.4,81,0.0
9410.6,81,0.0
16472.0,81,0.0
22660.6,81,0.0
26820.4,81,0.0
26821.4,81,0.0
26484.6,81,0.0
26939.8,81,0.0
27108.6,81,0.0
23349.4,81,0.0
17748.6,81,0.0
12485.6,81,0.0
5842.2,81,0.0
9000.2,81,0.0
11846.4,81,0.0
14716.2,81,0.0
14268.2,81,0.0
14278.4,81,0.0
13915.8,81,0.0
14329.8,81,0.0
13885.2,81,0.0
13693.6,81,0.0
10601.6,81,0.0
7669.4,81,0.0
6212.0,81,0.0
6267.8,81,0.0
6530.4,81,0.0
8776.2,81,0.0
10994.8,81,0.0
10650.4,81,0.0
10152.4,81,0.0
9999.0,80,0.0
9806.8,80,0.0
9682.0,80,0.0
7697.6,80,0.0
5987.2,80,0.0
3979.4,80,0.0
5186.0,80,0.0
9666.8,80,0.0
12846.8,80,0.0
15730.2,80,0.0
15646.4,80,0.0
14765.4,80,0.0
13181.0,80,0.0
11551.6,80,0.0
9373.6,80,0.0
7014.4,80,0.0
5015.6,80,0.0
4961.6,80,0.0
9857.4,81,0.0
13055.6,81,0.0
16545.2,82,0.0
15370.6,82,0.0
13367.0,82,0.0
12729.4,82,0.0
12639.4,83,0.0
12371.2,83,0.0
12638.4,83,0.0
13914.6,83,0.0
11277.4,84,0.0
6671.6,84,0.0
7809.0,84,0.0
12730.8,84,0.0
15630.6,84,0.0
16040.0,84,0.0
15484.4,83,0.0
13921.8,83,0.0
12610.6,83,0.0
11659.4,83,0.0
9525.6,83,0.0
6470.4,82,0.0
5002.2,82,0.0
6560.4,82,0.0
8739.2,81,0.0
13008.8,81,0.0
12990.4,81,0.0
13093.0,81,0.0
13617.8,81,0.0
13301.4,81,0.0
13663.4,81,0.0
14121.8,81,0.0
12848.2,81,0.0
10145.0,81,0.0
7735.0,81,0.0
7856.8,81,0.0
9365.0,81,0.0
11954.6,81,0.0
13432.4,81,0.0
11588.2,81,0.0
9805.6,81,0.0
9297.8,81,0.0
8739.8,81,0.0
9138.6,81,0.0
9434.4,81,0.0
9377.0,81,0.0
7032.2,81,0.0
5264.8,82,0.0
8215.8,82,0.0
11345.6,82,0.0
14755.4,82,0.0
16351.4,82,0.0
14744.2,82,0.0
14166.8,82,0.0
12765.4,82,0.0
11730.6,82,0.0
10004.6,82,0.0
7244.6,82,0.0
4986.0,82,0.0
5635.4,82,0.0
5536.2,82,0.0
7665.2,82,0.0
10054.2,82,0.0
13232.6,82,0.0
14448.8,82,0.0
16470.2,82,0.0
17787.2,82,0.0
18418.6,82,0.0
16081.2,82,0.0
12207.6,82,0.0
7910.8,82,0.0
6674.0,82,0.0
7802.2,82,0.0
10808.8,82,0.0
13335.8,82,0.0
13167.0,82,0.0
13440.8,81,0.0
15468.0,81,0.0
18345.6,81,0.0
18830.4,81,0.0
17836.0,81,0.0
14714.8,80,0.0
10085.8,80,0.0
5469.8,80,0.0
6402.4,80,0.0
9245.6,80,0.0
11164.2,80,0.0
11632.4,80,0.0
10753.4,80,0.0
9904.8,80,0.0
9422.8,80,0.0
9970.6,80,0.0
10493.8,80,0.0
8586.0,80,0.0
7088.0,80,0.0
5766.0,80,0.0
6130.4,81,0.0
8193.2,81,0.0
9903.2,81,0.0
11674.2,81,0.0
12736.4,81,0.0
14011.2,81,0.0
16277.4,81,0.0
19054.4,81,0.0
20731.0,81,0.0
17249.6,81,0.0
9798.4,81,0.0
8820.0,81,0.0
12506.0,82,0.0
15307.2,82,0.0
17647.4,82,0.0
16479.8,82,0.0
14667.6,82,0.0
13232.4,82,0.0
13333.6,82,0.0
13623.2,82,0.0
12126.2,82,0.0
9540.8,82,0.0
5749.0,82,0.0
5510.6,82,0.0
5674.0,82,0.0
7331.0,82,0.0
8281.2,82,0.0
7414.6,82,0.0
6852.8,82,0.0
6494.4,82,0.0
6812.8,82,0.0
7838.0,82,0.0
9232.8,82,0.0
8401.0,82,0.0
6425.4,82,0.0
5661.8,82,0.0
5707.6,82,0.0
8567.8,82,0.0
10399.0,82,0.0
11087.4,82,0.0
10607.6,81,0.0
10601.6,81,0.0
10285.2,81,0.0
10135.8,81,0.0
8235.2,81,0.0
5937.2,80,0.0
4604.2,80,0.0
4907.4,80,0.0
6333.4,80,0.0
7793.6,80,0.0
8162.2,80,0.0
7044.4,80,0.0
6770.2,80,0.0
7509.8,81,0.0
9051.6,81,0.0
9526.0,81,0.0
8618.4,81,0.0
7110.0,81,0.0
5411.6,81,0.0
4606.4,82,0.0
6695.2,83,0.0
8784.0,83,0.0
10581.6,83,0.0
10388.4,84,0.0
9749.8,84,0.0
9427.8,85,0.0
9636.6,85,0.0
8231.0,85,0.0
6750.2,86,0.0
5410.0,86,0.0
3753.2,86,0.0
4712.8,86,0.0
8215.0,85,0.0
10143.0,85,0.0
12213.8,85,0.0
11993.0,84,0.0
13318.2,84,0.0
15077.6,83,0.0
16309.8,83,0.0
16879.4,83,0.0
14721.0,82,0.0
10944.4,82,0.0
7167.8,81,0.0
6989.4,81,0.0
11110.0,81,0.0
16361.8,81,0.0
20555.0,81,0.0
21932.0,82,0.0
21549.8,82,0.0
21124.4,82,0.0
18117.4,82,0.0
15565.4,83,0.0
13495.4,83,0.0
12337.0,83,0.0
11536.8,83,0.0
9291.6,84,0.0
7650.0,84,0.0
6862.4,84,0.0
8176.4,84,0.0
10305.2,84,0.0
12348.8,84,0.0
13514.6,84,0.0
14353.0,84,0.0
14896.8,84,0.0
17570.4,84,0.0
18891.0,83,0.0
19432.0,83,0.0
18977.4,83,0.0
10466.0,83,0.0
7656.6,83,0.0
7413.4,83,0.0
9411.2,83,0.0
12669.2,83,0.0
15566.4,84,0.0
15772.4,84,0.0
16421.2,84,0.0
16342.2,84,0.0
15363.6,85,0.0
13028.2,85,0.0
10692.8,85,0.0
7715.0,85,0.0
8552.6,85,0.0
11417.6,85,0.0
13946.0,85,0.0
17257.4,84,0.0
17355.4,84,0.0
17193.0,83,0.0
16913.0,83,0.0
17168.8,83,0.0
17220.2,82,0.0
15897.2,82,0.0
12551.6,82,0.0
9312.0,81,0.0
8182.8,81,0.0
8501.4,81,0.0
16311.0,81,0.0
17843.2,81,0.0
18893.2,81,0.0
18912.8,81,0.0
18790.8,81,0.0
18247.4,81,0.0
17530.6,81,0.0
17466.4,81,0.0
13823.0,81,0.0
10178.6,81,0.0
10402.0,81,0.0
17872.2,81,0.0
26643.0,81,0.0
38827.8,81,0.0
50888.2,81,0.0
58577.8,81,0.0
59234.8,81,0.0
59190.6,81,0.0
58294.8,81,0.0
58373.6,81,0.0
47285.4,81,0.0
36229.8,81,0.0
24264.4,81,0.0
16877.0,81,0.0
