DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
5502.6,68,0.0
7911.6,68,0.0
10525.6,68,0.0
12995.2,68,0.0
14545.4,68,0.0
13009.2,68,0.0
15192.0,68,0.0
17537.8,68,0.0
17538.4,68,0.0
15159.0,68,0.0
12023.0,68,0.0
9261.0,68,0.0
6847.0,68,0.0
8996.6,68,0.0
11366.6,68,0.0
11749.8,68,0.0
12123.0,68,0.0
11657.0,69,0.0
11768.2,69,0.0
10343.2,69,0.0
8132.2,69,0.0
5610.8,69,0.0
5562.6,69,0.0
10393.6,69,0.0
13572.4,69,0.0
17536.6,69,0.0
20139.2,69,0.0
22431.6,69,0.0
22533.4,68,0.0
24503.0,68,0.0
21635.0,68,0.0
17778.6,68,0.0
12931.4,68,0.0
10217.8,68,0.0
10535.6,68,0.0
12182.0,68,0.0
15212.6,68,0.0
15796.0,68,0.0
16367.8,68,0.0
19085.8,68,0.0
23399.8,68,0.0
20159.6,68,0.0
16914.8,68,0.0
13795.0,68,0.0
10701.6,68,0.0
9870.2,67,0.0
12603.2,67,0.0
14753.2,67,0.0
15453.2,67,0.0
15734.4,67,0.0
16062.8,67,0.0
15744.0,66,0.0
15364.0,66,0.0
14029.0,66,0.0
10610.6,66,0.0
7192.2,66,0.0
6890.2,66,0.0
8411.6,66,0.0
11378.4,66,0.0
13963.8,66,0.0
15810.8,67,0.0
17680.6,67,0.0
20382.4,67,0.0
23307.6,67,0.0
26357.6,67,0.0
25607.6,68,0.0
20370.2,68,0.0
8845.8,68,0.0
4624.0,69,0.0
10191.2,69,0.0
13224.8,69,0.0
14335.6,69,0.0
13458.2,69,0.0
14911.4,69,0.0
15572.6,69,0.0
16385.2,69,0.0
16244.4,69,0.0
10146.6,69,0.0
25676.8,69,0.0
81241.0,69,0.0
113226.2,69,0.0
145514.4,69,0.0
158426.2,69,0.0
157895.2,69,0.0
159188.4,69,0.0
155275.8,69,0.0
134799.0,69,0.0
104506.8,69,0.0
72174.2,69,0.0
68592.6,69,0.0
68404.4,69,0.0
76470.6,69,0.0
84888.2,69,0.0
35297.4,69,0.0
32138.4,68,0.0
26507.4,68,0.0
21808.2,68,0.0
19525.0,68,0.0
19267.6,68,0.0
18462.8,67,0.0
10280.8,67,0.0
10480.0,67,0.0
10885.6,67,0.0
13381.8,67,0.0
17068.2,68,0.0
20201.2,68,0.0
20837.0,69,0.0
21422.8,69,0.0
23297.6,69,0.0
24218.6,70,0.0
23231.0,70,0.0
21244.4,71,0.0
16150.4,71,0.0
11644.4,71,0.0
8479.4,72,0.0
6106.8,72,0.0
6985.4,72,0.0
15752.4,72,0.0
18461.4,71,0.0
21524.0,71,0.0
17718.8,71,0.0
14191.8,71,0.0
11409.8,70,0.0
8497.2,70,0.0
7643.2,70,0.0
6414.2,69,0.0
5185.2,69,0.0
7290.8,69,0.0
9625.2,69,0.0
10523.6,68,0.0
13976.8,68,0.0
18402.2,68,0.0
19134.2,68,0.0
19777.2,68,0.0
18698.4,68,0.0
16541.0,68,0.0
14517.4,68,0.0
13058.0,68,0.0
10055.6,68,0.0
7681.4,68,0.0
6516.2,68,0.0
9477.6,68,0.0
13112.4,68,0.0
16777.2,69,0.0
18297.0,69,0.0
21820.4,69,0.0
22811.6,69,0.0
21785.0,69,0.0
20352.2,70,0.0
16292.4,70,0.0
10712.0,70,0.0
6840.0,70,0.0
7979.6,70,0.0
11547.8,70,0.0
15060.6,70,0.0
19594.0,70,0.0
20596.0,70,0.0
20958.0,70,0.0
19860.8,69,0.0
18852.2,69,0.0
17528.6,69,0.0
13628.8,69,0.0
10184.0,69,0.0
7935.6,69,0.0
5677.4,68,0.0
8853.6,68,0.0
10953.2,68,0.0
13475.8,68,0.0
14411.2,68,0.0
13794.2,67,0.0
13558.0,67,0.0
11530.8,67,0.0
8107.4,67,0.0
8812.4,67,0.0
15368.4,67,0.0
18854.6,67,0.0
22340.8,67,0.0
22011.2,67,0.0
19761.8,67,0.0
21474.6,67,0.0
21030.4,67,0.0
18496.0,67,0.0
13735.0,67,0.0
9367.0,67,0.0
4096.0,67,0.0
9364.8,68,0.0
16068.2,68,0.0
20629.6,68,0.0
17923.0,68,0.0
17115.0,68,0.0
18503.8,68,0.0
19188.0,68,0.0
14811.2,68,0.0
12939.0,68,0.0
9754.6,68,0.0
8388.4,67,0.0
11916.0,67,0.0
15172.8,67,0.0
17260.4,67,0.0
16702.8,67,0.0
16180.0,67,0.0
17100.4,67,0.0
18383.4,67,0.0
20589.0,67,0.0
17542.0,67,0.0
14292.0,67,0.0
10972.8,67,0.0
8721.8,67,0.0
7200.4,67,0.0
10459.6,67,0.0
14018.4,67,0.0
14816.6,67,0.0
14786.0,67,0.0
14574.4,67,0.0
14383.0,67,0.0
12956.8,67,0.0
10811.8,67,0.0
8368.8,67,0.0
7933.6,67,0.0
8086.8,67,0.0
8348.6,67,0.0
10743.0,67,0.0
13868.8,67,0.0
14331.4,67,0.0
13639.4,67,0.0
13027.2,67,0.0
12943.2,67,0.0
13638.8,67,0.0
14837.4,67,0.0
13785.2,67,0.0
12003.2,67,0.0
8318.0,67,0.0
10035.8,68,0.0
12159.2,68,0.0
15289.4,68,0.0
15173.0,68,0.0
15548.2,68,0.0
16137.2,68,0.0
17746.4,68,0.0
16606.4,68,0.0
14775.0,68,0.0
11691.0,68,0.0
7484.0,68,0.0
3981.6,68,0.0
3744.8,68,0.0
5577.6,68,0.0
8026.8,68,0.0
10580.8,68,0.0
11151.6,68,0.0
13596.0,68,0.0
15210.6,69,0.0
15829.2,69,0.0
17753.8,69,0.0
14431.2,69,0.0
11310.6,69,0.0
8891.2,69,0.0
5129.6,79,5.3
8132.2,89,10.7
7316.8,94,13.3
6499.2,99,16.0
3005.2,104,18.7
6478.2,119,26.7
6478.4,124,29.3
6478.6,129,32.0
5874.4,134,34.7
3798.0,138,37.3
16427.2,133,34.7
72603.2,123,29.3
104993.8,118,26.7
136364.6,113,24.0
158305.0,108,21.3
167146.4,103,18.7
169945.2,98,16.0
169214.0,93,13.3
134213.6,88,10.7
99644.2,83,8.0
68662.8,78,5.3
18711.8,67,0.0
45970.2,67,0.0
104640.4,67,0.0
133521.0,67,0.0
150957.0,67,0.0
154255.0,67,0.0
154236.0,67,0.0
155966.0,67,0.0
124397.4,67,0.0
96308.0,67,0.0
68882.0,67,0.0
41923.6,67,0.0
12741.2,67,0.0
16635.2,67,0.0
30689.8,67,0.0
61939.4,67,0.0
91369.6,67,0.0
120524.2,67,0.0
151057.8,67,0.0
154214.4,67,0.0
87077.8,67,0.0
75113.6,67,0.0
90707.0,68,0.0
125463.8,68,0.0
159956.0,68,0.0
173451.8,68,0.0
169924.4,68,0.0
170268.0,68,0.0
170353.0,68,0.0
169723.8,68,0.0
164185.8,68,0.0
160095.4,68,0.0
124994.8,68,0.0
90417.4,68,0.0
64560.4,68,0.0
73656.6,67,0.0
105954.0,67,0.0
138683.2,67,0.0
163978.8,67,0.0
166581.6,67,0.0
167254.2,67,0.0
168861.0,67,0.0
169811.2,66,0.0
166047.6,66,0.0
131516.0,66,0.0
97644.6,66,0.0
65344.0,66,0.0
8828.4,66,0.0
12836.4,66,0.0
17017.0,66,0.0
25035.2,67,0.0
51248.8,67,0.0
71933.6,67,0.0
99884.8,68,0.0
125912.8,68,0.0
144927.4,68,0.0
142958.6,68,0.0
146000.8,69,0.0
63864.8,69,0.0
39775.0,69,0.0
16009.6,69,0.0
20182.2,69,0.0
20264.0,69,0.0
19876.0,68,0.0
24186.4,68,0.0
67247.4,68,0.0
86369.2,68,0.0
85533.4,67,0.0
80720.0,67,0.0
57833.8,67,0.0
12399.0,67,13.3
12381.0,67,20.0
16495.4,67,33.3
17200.4,67,40.0
17751.4,67,46.7
17825.6,67,53.3
17106.2,67,60.0
15483.4,68,66.7
11976.6,68,73.3
8623.8,69,80.0
5394.6,69,86.7
2453.0,70,93.3
3133.6,71,86.7
5853.0,71,80.0
12072.2,72,66.7
15249.8,73,60.0
14954.0,73,53.3
14232.8,74,46.7
12797.0,75,40.0
13134.0,75,33.3
11375.4,75,20.0
9502.6,75,13.3
7629.8,75,6.7
5368.4,75,0.0
3723.0,74,0.0
4654.8,74,0.0
5145.0,74,0.0
4918.4,74,0.0
5495.0,74,0.0
5627.6,74,0.0
6497.2,73,0.0
8145.8,73,0.0
9995.4,73,0.0
9681.0,73,0.0
8403.8,73,0.0
6356.8,73,0.0
5263.4,72,0.0
5189.8,72,0.0
5926.2,72,0.0
6915.0,72,0.0
10920.8,71,0.0
19691.0,71,0.0
26612.0,71,0.0
26621.4,71,0.0
26844.0,71,0.0
21813.2,70,0.0
11107.4,70,0.0
3434.8,70,0.0
4581.8,103,2.7
5013.0,120,4.0
6437.0,136,5.3
7183.4,153,6.7
6702.2,170,8.0
5872.8,187,9.3
4899.2,220,12.0
4169.2,237,13.3
3761.0,254,14.7
2753.0,270,16.0
1596.0,287,17.3
1869.0,304,18.7
1723.0,288,17.3
4000.0,272,16.0
5091.4,256,14.7
6148.4,240,13.3
6612.4,224,12.0
8098.8,208,10.7
7646.2,191,9.3
6778.4,159,6.7
5191.6,143,5.3
3636.2,127,4.0
2607.2,111,2.7
4784.2,78,0.0
6720.8,77,0.0
8266.8,77,0.0
9588.4,76,0.0
8593.2,75,0.0
8108.6,75,0.0
8625.0,74,0.0
9914.2,74,0.0
8405.2,73,0.0
7406.4,73,0.0
5954.2,72,0.0
4612.2,72,0.0
6488.8,71,0.0
9187.2,71,0.0
10773.0,71,0.0
11638.2,71,0.0
9279.4,71,0.0
10275.8,71,0.0
9270.4,71,0.0
9269.2,71,0.0
9453.8,71,0.0
8258.8,71,0.0
4866.2,71,0.0
4285.8,71,0.0
2701.6,71,0.0
1340.4,71,0.0
11220.8,72,0.0
17646.8,74,0.0
22524.8,75,0.0
24282.0,77,0.0
25199.8,79,0.0
22043.4,80,0.0
17385.6,82,0.0
15272.6,83,0.0
14941.2,85,0.0
15676.8,87,0.0
17001.0,88,0.0
12467.4,91,0.0
10456.8,93,0.0
7401.2,93,0.0
10578.8,92,0.0
14125.6,91,0.0
16939.4,90,0.0
17989.0,87,0.0
18162.0,86,0.0
16642.6,85,0.0
15101.6,84,0.0
13657.8,83,0.0
11329.8,81,0.0
6185.8,79,0.0
5129.4,78,0.0
5071.4,77,0.0
6562.2,77,0.0
8913.0,77,0.0
9885.4,77,0.0
10413.2,77,0.0
10493.2,77,0.0
9637.8,77,0.0
9786.8,77,0.0
9693.8,77,0.0
9672.6,77,0.0
7984.6,77,0.0
5279.0,77,0.0
4200.4,77,0.0
5317.0,77,0.0
10019.2,78,0.0
15213.4,78,0.0
19821.0,78,0.0
22906.2,78,0.0
23424.8,78,0.0
18827.0,79,0.0
12737.6,79,0.0
7635.0,79,0.0
5281.0,79,0.0
5504.4,80,0.0
