,segment_nr,bandwidth,bitrate,down_shifts,buffering_ratio,initial_buffering,stall_count,stall_sum,qoe
0,0,2257.811011122472,247444,0,0.0,0.5543298721313477,0,0,0.23946998496723093
1,1,282477.0023804696,247444,0,0.0,0.0,0,0,0.23946998496723093
2,2,391785.9777259283,247444,0,0.0,0.0,0,0,0.23946998496723093
3,3,376928.5885667593,247444,0,0.0,0.0,0,0,0.23946998496723093
4,4,486893.6256457277,494206,0,0.0,0.0,0,0,0.22048254059738923
5,5,590387.7163237486,1488453,0,0.0,0.0,0,0,0.15830279777209957
6,6,660678.137347758,2258864,0,0.0,0.0,0,0,0.1315240391428766
7,7,587858.8798911036,2258864,0,0.0,0.0,0,0,0.14718582164501315
8,8,520035.2881551741,2971199,0,0.0,0.0,0,0,0.1530845002770378
9,9,386332.3778756737,2971199,0,0.0,0.0,0,0,0.17477265239165413
10,10,456339.88502301427,6013501,0,0.0,0.0,0,0,0.09569135580589117
11,11,424294.4016350207,6013501,0,0.0,0.0,0,0,0.09413317928930964
12,12,912887.2501812396,10063789,0,0.0,0.0,0,0,0.0
13,13,812966.4821644904,6013501,1,0.0,0.0,0,0,0.040658113232369786
14,14,814225.6773775911,2971199,2,0.0,0.0,0,0,0.07336822082890204
15,15,1032020.8063638732,6013501,0,0.0,0.0,0,0,0.12350173304164047
16,16,1225586.5231695133,6013501,0,0.0,0.0,0,0,0.17131495377129846
17,17,1041725.1038673875,6013501,0,0.0,0.0,0,0,0.21663549636291224
18,18,704150.8186703613,6013501,0,0.0,0.0,0,0,0.25945898599369754
19,19,1046724.3060582991,10063789,0,0.0,0.0,0,0,0.2590215318439948
20,20,947571.9001306364,10063789,0,0.0,0.0,0,0,0.27430885248284764
21,21,972287.0460638683,15144115,0,0.0,0.0,0,0,0.195381524411276
22,22,910352.1428931886,10063789,1,0.0,0.0,0,0,0.2384675034683983
23,23,1053873.0501381194,10063789,0,0.0,0.0,0,0,0.282203051502103
24,24,1443278.0873021993,15144115,0,0.0,0.0,0,0,0.2686944302838761
25,25,1136016.2406252078,15144115,0,0.0,0.0,0,0,0.2751131514573222
26,26,483864.25661094126,10063789,1,0.0,0.0,0,0,0.32539173429795576
27,27,713987.442609903,6013501,1,0.0,0.0,0,0,0.35264874674747837
28,28,426468.2363005333,6013501,0,0.0,0.0,0,0,0.378495945641256
29,29,564743.99475913,6013501,0,0.0,0.0,0,0,0.40305100026924023
30,30,542461.6951395075,6013501,0,0.0,0.0,0,0,0.42641826258527527
31,31,479562.1322009696,6013501,0,0.0,0.0,0,0,0.44869064543603443
32,32,888587.1807636839,6013501,0,0.0,0.0,0,0,0.4699511867325936
33,33,1429633.940751329,10063789,0,0.0,0.0,0,0,0.505653040560113
34,34,1150568.5705888066,6013501,1,0.0,0.0,0,0,0.5243793396953329
35,35,1027136.2045656458,10063789,0,0.0,0.0,0,0,0.5575515569318428
36,36,976018.8210375614,10063789,0,0.0,0.0,0,0,0.5897961932343116
37,37,707158.60643968,10063789,0,0.0,0.0,0,0,0.6211260809100478
38,38,500331.59575529274,2971199,3,0.0,0.0,0,0,0.6008803519941488
39,39,588823.7309405105,2971199,0,0.0,0.0,0,0,0.5822783522172184
40,40,839365.3899030244,2971199,0,0.0,0.0,0,0,0.5651616369313937
41,41,568900.0711082461,2971199,0,0.0,0.0,0,0,0.5493905477286063
42,42,330093.01759554737,2971199,0,0.0,0.0,0,0,0.5348415456685638
43,43,311244.1688515673,6013501,0,0.0,0.0,0,0,0.5497461057127171
44,44,324329.10632259824,6013501,0,0.0,0.0,0,0,0.5641559497562492
45,45,145982.81721346863,6013501,0,0.0,0.0,0,0,0.5780979010048075
46,46,260498.38052153584,1488453,4,0.0,0.0,0,0,0.5458050555188227
47,47,359744.081837181,1488453,0,0.0,0.0,0,0,0.5156324436764061
48,48,428973.0242031817,2258864,0,0.0,0.0,0,0,0.497045310082894
49,49,293304.937055025,2971199,0,0.0,0.0,0,0,0.4874440239433522
50,50,522051.1920239733,2971199,0,0.0,0.0,0,0,0.4785092288425363
51,51,723978.9431367981,2971199,0,0.0,0.0,0,0,0.4701900628113793
52,52,347608.5001914884,2971199,0,0.0,0.0,0,0,0.4624403631733205
53,53,92246.44635550532,2971199,0,0.0,0.0,0,0,0.45521815012653954
54,54,53601.78982780431,1488453,2,0.0,0.0,0,0,0.4332577360094685
55,55,81219.72286403879,247444,3,0.0,0.0,0,0,0.3976287778816969
56,56,80350.65411856752,494206,0,0.0,0.0,0,0,0.3670666085387062
57,57,121917.16052540074,494206,0,0.0,0.0,0,0,0.33818527152830646
58,58,172147.08750186447,494206,0,0.0,0.0,0,0,0.3108603340655385
59,59,297111.2637568291,1488453,0,0.0,0.0,0,0,0.2953727022728867
60,60,453018.9519780405,1488453,0,0.0,0.0,0,0,0.28069434437042884
61,61,455878.4510062901,1488453,0,0.0,0.0,0,0,0.2667729354947215
62,62,487858.78749451437,2258864,0,0.0,0.0,0,0,0.26017576281681976
63,63,481528.00143644493,2258864,0,0.0,0.0,0,0,0.2539574295793201
64,64,350756.67168597935,2971199,0,0.0,0.0,0,0,0.2532825933503142
65,65,338864.2628022404,2971199,0,0.0,0.0,0,0,0.25274226291997004
66,66,884830.5222456544,2971199,0,0.0,0.0,0,0,0.25232727965468316
67,67,896538.9602856736,2971199,0,0.0,0.0,0,0,0.2520291647831272
68,68,1118479.957644471,6013501,0,0.0,0.0,0,0,0.2652546021950626
69,69,1184479.3875514583,6013501,0,0.0,0.0,0,0,0.2781814667902225
70,70,1344606.769012688,10063789,0,0.0,0.0,0,0,0.2905398128697172
71,71,1387458.592007109,10063789,0,0.0,0.0,0,0,0.3030751727478409
72,72,1463572.8476873492,10063789,0,0.0,0.0,0,0,0.31575014509729127
73,73,1660720.3301773325,10063789,0,0.0,0.0,0,0,0.3285321491681661
74,74,1522321.5550580018,10063789,0,0.0,0.0,0,0,0.34139275247331113
75,75,1612474.084121512,15144115,0,0.0,0.0,0,0,0.3311854315482097
76,76,1737553.9460410923,15144115,0,0.0,0.0,0,0,0.32415608713209076
77,77,1548357.688412214,10063789,1,0.0,0.0,0,0,0.3385245481868324
78,78,1287664.1472379228,10063789,0,0.0,0.0,0,0,0.35281072179145645
79,79,1131152.7635163341,10063789,0,0.0,0.0,0,0,0.3670060675304725
80,80,1511746.8111635228,15144115,0,0.0,0.0,0,0,0.3640382105339859
81,81,1567501.4377880355,15144115,0,0.0,0.0,0,0,0.3630472982820723
82,82,1533873.6414244138,15144115,0,0.0,0.0,0,0,0.36377042824203865
83,83,1309349.5178392401,10063789,1,0.0,0.0,0,0,0.3787712937248757
84,84,1119610.2130644557,10063789,0,0.0,0.0,0,0,0.39359656327314485
85,85,1434144.3963217523,15144115,0,0.0,0.0,0,0,0.3961116152356501
86,86,1376357.6954344525,15144115,0,0.0,0.0,0,0,0.3998308212762838
87,87,1584516.5060666315,15144115,0,0.0,0.0,0,0,0.4046111587921075
88,88,1706078.1788239623,15144115,0,0.0,0.0,0,0,0.41032906241264144
89,89,1769060.7248155512,15144115,0,0.0,0.0,0,0,0.4168771259468147
90,90,1629731.2040221079,15144115,0,0.0,0.0,0,0,0.42416148429589473
91,91,1755919.4150598708,15144115,0,0.0,0.0,0,0,0.43209971090767585
92,92,1580677.6887207266,10063789,1,0.0,0.0,0,0,0.4468801956783013
93,93,1629837.289784554,10063789,0,0.0,0.0,0,0,0.4614452313652504
94,94,1604039.4720745871,10063789,0,0.0,0.0,0,0,0.4757993550884261
95,95,1470735.1067339412,10063789,0,0.0,0.0,0,0,0.48994700007890524
96,96,1102784.9223558898,10063789,0,0.0,0.0,0,0,0.5038924966210911
97,97,1703531.0918950222,15144115,0,0.0,0.0,0,0,0.5119897246241891
98,98,1555455.6349737376,10063789,1,0.0,0.0,0,0,0.5256525288254252
99,99,1322945.934740422,10063789,0,0.0,0.0,0,0,0.5391216675190298
100,100,1587229.4737368925,15144115,0,0.0,0.0,0,0,0.5474727864792162
101,101,1557844.8037357451,15144115,0,0.0,0.0,0,0,0.5562033335324219
102,102,1629436.9203582115,15144115,0,0.0,0.0,0,0,0.5652738696966308
103,103,1724049.541713776,15144115,0,0.0,0.0,0,0,0.5746488620859429
104,104,1672600.9046547916,15144115,0,0.0,0.0,0,0,0.5842962255800186
105,105,1722118.0038825022,15144115,0,0.0,0.0,0,0,0.5941869290834807
106,106,1483548.6390749102,10063789,1,0.0,0.0,0,0,0.6067754159418575
107,107,1382467.8333152412,15144115,0,0.0,0.0,0,0,0.6167476214983683
108,108,1128391.3385727596,10063789,1,0.0,0.0,0,0,0.6290269787180853
109,109,1328263.9927161352,15144115,0,0.0,0.0,0,0,0.6390521320928197
110,110,1248357.6755356675,10063789,1,0.0,0.0,0,0,0.6510276030400504
111,111,1486143.2684942381,15144115,0,0.0,0.0,0,0,0.6610814291364979
112,112,1612850.4975537446,15144115,0,0.0,0.0,0,0,0.6712797904588692
113,113,1586962.5278411158,10063789,1,0.0,0.0,0,0,0.682820751509311
114,114,1396396.7127851024,6013501,1,0.0,0.0,0,0,0.6847406413222896
115,115,1620035.7352284016,10063789,0,0.0,0.0,0,0,0.6960139804334002
116,116,1382475.8297586362,10063789,0,0.0,0.0,0,0,0.7071385045883911
117,117,1606972.399654657,10063789,0,0.0,0.0,0,0,0.7181173355030537
118,118,1424932.7913310193,10063789,0,0.0,0.0,0,0,0.7289535064228985
119,119,1697169.7136123397,15144115,0,0.0,0.0,0,0,0.7384298998368399
120,120,1665099.958390267,15144115,0,0.0,0.0,0,0,0.7480156030364138
121,121,1694262.097513723,15144115,0,0.0,0.0,0,0,0.7576982083715844
122,122,1821880.549447134,15144115,0,0.0,0.0,0,0,0.7674662896350917
123,123,1196250.7610561128,2971199,4,0.0,0.0,0,0,0.7555370260684409
124,124,1469564.2382861658,6013501,0,0.0,0.0,0,0,0.7564679903948603
125,125,1266369.4097474422,6013501,0,0.0,0.0,0,0,0.757420673017587
126,126,1346643.949882388,10063789,0,0.0,0.0,0,0,0.7674207335663712
127,127,1474658.7703303709,10063789,0,0.0,0.0,0,0,0.7772988275887831
128,128,1599253.2257645987,15144115,0,0.0,0.0,0,0,0.7864463576706198
129,129,1703476.1406810181,15144115,0,0.0,0.0,0,0,0.795667034070453
130,130,1604142.7500025975,10063789,1,0.0,0.0,0,0,0.8052004984751207
131,131,1555761.3523641936,15144115,0,0.0,0.0,0,0,0.8143725184293404
132,132,1381691.7173612886,10063789,1,0.0,0.0,0,0,0.8236814954848886
133,133,1508099.5577749126,15144115,0,0.0,0.0,0,0,0.832798422688052
134,134,1630820.3385845348,15144115,0,0.0,0.0,0,0,0.8419641915408107
135,135,1643846.171938283,15144115,0,0.0,0.0,0,0,0.8511721196514741
136,136,1638399.0571947852,10063789,1,0.0,0.0,0,0,0.8600436964377249
137,137,1721601.1465501462,10063789,0,0.0,0.0,0,0,0.8688136901875922
138,138,1440337.5385140935,6013501,1,0.0,0.0,0,0,0.8684824863497231
139,139,1463255.4992054766,10063789,0,0.0,0.0,0,0,0.877094611838152
140,140,1455120.8507386046,10063789,0,0.0,0.0,0,0,0.8856102466487814
141,141,1651699.5915805926,10063789,0,0.0,0.0,0,0,0.8940311312862779
142,142,1452958.3470278091,10063789,0,0.0,0.0,0,0,0.9023589632931563
143,143,1318010.976635074,10063789,0,0.0,0.0,0,0,0.9105953985888204
144,144,1256581.610089476,10063789,0,0.0,0.0,0,0,0.9187420527583929
145,145,1431611.8973542126,15144115,0,0.0,0.0,0,0,0.9270451688352723
146,146,1234155.9093802073,15144115,0,0.0,0.0,0,0,0.9353823962655163
147,147,1129180.768970807,10063789,1,0.0,0.0,0,0,0.9432540996392633
148,148,879467.2914515127,10063789,0,0.0,0.0,0,0,0.9510421329100913
149,149,1137741.9919230277,10063789,0,0.0,0.0,0,0,0.9587479313195812
150,150,581945.5445656303,6013501,1,0.0,0.0,0,0,0.9577622373119954
151,151,1182298.9598136323,6013501,0,0.0,0.0,0,0,0.9568187335154335
152,152,820899.6294645399,6013501,0,0.0,0.0,0,0,0.9559162268125749
153,153,851767.2136477632,6013501,0,0.0,0.0,0,0,0.9550535626475329
154,154,708622.1592645154,6013501,0,0.0,0.0,0,0,0.9542296235643775
155,155,395475.3798553946,6013501,0,0.0,0.0,0,0,0.9534433278098369
156,156,582644.1507843497,2971199,2,0.0,0.0,0,0,0.9419060755437245
157,157,1011997.8064919913,6013501,0,0.0,0.0,0,0,0.9412687543946494
158,158,1348446.893798382,6013501,0,0.0,0.0,0,0,0.9406649150828827
159,159,1320849.068229979,6013501,0,0.0,0.0,0,0,0.9400936299814766
160,160,1445084.961520721,10063789,0,0.0,0.0,0,0,0.9473341142313714
161,161,1609322.8025086431,10063789,0,0.0,0.0,0,0,0.9545041244554531
162,162,1466947.7226775195,10063789,0,0.0,0.0,0,0,0.9616047647972947
163,163,1202410.0667044616,10063789,0,0.0,0.0,0,0,0.9686371157276179
164,164,1174755.7796327388,10063789,0,0.0,0.0,0,0,0.9756022346851683
165,165,1430267.3274636865,10063789,0,0.0,0.0,0,0,0.9825011566967148
166,166,1105005.7855721696,10063789,0,0.0,0.0,0,0,0.9893348949769791
167,167,1127319.5326920194,10063789,0,0.0,0.0,0,0,0.9961044415092313
168,168,1644461.6654278147,15144115,0,0.0,0.0,0,0,1.002657610954932
169,169,1505396.6990148777,15144115,0,0.0,0.0,0,0,1.0092515649962062
170,170,1682442.355051995,15144115,0,0.0,0.0,0,0,1.0158826003749737
171,171,1429030.842421528,10063789,1,0.0,0.0,0,0,1.0223930586618295
172,172,1559562.5784533182,10063789,0,0.0,0.0,0,0,1.0288439510938208
173,173,1619801.5560090945,10063789,0,0.0,0.0,0,0,1.0352361576596043
174,174,1421454.9182588845,6013501,1,0.0,0.0,0,0,1.034044779736887
175,175,1558355.7564222678,10063789,0,0.0,0.0,0,0,1.0403493287607772
176,176,1580073.5214004396,10063789,0,0.0,0.0,0,0,1.0465975058095514
177,177,1691917.1280396834,10063789,0,0.0,0.0,0,0,1.0527901248173335
178,178,1543020.7139029645,6013501,1,0.0,0.0,0,0,1.0515467725457606
179,179,1508321.9791399043,6013501,0,0.0,0.0,0,0,1.0503383092300527
180,180,1587998.549256155,10063789,0,0.0,0.0,0,0,1.0564202270841712
181,181,1673166.0228012458,10063789,0,0.0,0.0,0,0,1.0624492816750646
182,182,1404897.331716733,6013501,1,0.0,0.0,0,0,1.061219693614776
183,183,1535930.0369117113,10063789,0,0.0,0.0,0,0,1.0671698348807632
184,184,1509137.9139797145,10063789,0,0.0,0.0,0,0,1.0730691068196159
185,185,1613274.102108679,10063789,0,0.0,0.0,0,0,1.0789182115186189
186,186,1484808.328051727,10063789,0,0.0,0.0,0,0,1.0847178377728925
187,187,1179586.8320974717,10063789,0,0.0,0.0,0,0,1.090468661403886
188,188,1457885.4035544768,10063789,0,0.0,0.0,0,0,1.096171345568677
189,189,1584794.0880622761,15144115,0,0.0,0.0,0,0,1.1017360910191505
190,190,1456225.7749361321,15144115,0,0.0,0.0,0,0,1.1073351785113372
191,191,1585931.7388192953,15144115,0,0.0,0.0,0,0,1.1129659490873538
192,192,1264803.6584768442,15144115,0,0.0,0.0,0,0,1.118625878738597
193,193,1540905.3765226945,20195880,0,0.0,0.0,0,0,1.1151750775616442
194,194,1077261.6587503594,10063789,2,0.0,0.0,0,0,1.1205953764373608
