,segment_nr,bandwidth,bitrate,down_shifts,buffering_ratio,initial_buffering,stall_count,stall_sum,qoe
0,0,3461.1969973121704,247444,0,0.0,0.38803982734680176,0,0,0.23946998496723093
1,1,399858.2345401818,247444,0,0.0,0.0,0,0,0.23946998496723093
2,2,470963.6639668443,247444,0,0.0,0.0,0,0,0.23946998496723093
3,3,378274.348558124,247444,0,0.0,0.0,0,0,0.23946998496723093
4,4,559773.2843262283,494206,0,0.0,0.0,0,0,0.22048254059738923
5,5,952467.4911364879,1488453,0,0.0,0.0,0,0,0.15830279777209957
6,6,993382.9841580263,2258864,0,0.0,0.0,0,0,0.1315240391428766
7,7,994989.93454987,2258864,0,0.0,0.0,0,0,0.14718582164501315
8,8,845060.1611310106,2971199,0,0.0,0.0,0,0,0.1530845002770378
9,9,1133274.7435529074,6013501,0,0.0,0.0,0,0,0.048975274625805754
10,10,1274385.2768849079,10063789,0,0.0,0.0,0,0,0.0
11,11,1241433.7078272703,10063789,0,0.0,0.0,0,0,0.0
12,12,1707423.5943356694,15144115,0,0.0,0.0,0,0,0.0
13,13,1554050.9808812845,10063789,1,0.0,0.0,0,0,0.0
14,14,1394266.016726815,6013501,1,0.0,0.0,0,0,0.0
15,15,1451988.667158776,6013501,0,0.0,0.0,0,0,0.0
16,16,1508174.9406216922,6013501,0,0.0,0.0,0,0,0.03496143122229389
17,17,1491077.6984554674,6013501,0,0.0,0.0,0,0,0.09289434742259384
18,18,1272611.0996875195,10063789,0,0.0,0.0,0,0,0.15388104343473064
19,19,1319061.66390278,15144115,0,0.0,0.0,0,0,0.15171864302329885
20,20,1440780.3973894021,15144115,0,0.0,0.0,0,0,0.17462283935442469
21,21,1295837.0922489036,15144115,0,0.0,0.0,0,0,0.21220199302547438
22,22,1439658.8236324626,15144115,0,0.0,0.0,0,0,0.2586124981019249
23,23,1465935.844885206,15144115,0,0.0,0.0,0,0,0.3103104336538476
24,24,1423872.105526127,15144115,0,0.0,0.0,0,0,0.3650407324505356
25,25,1637357.4256387425,15144115,0,0.0,0.0,0,0,0.42132235342996216
26,26,1543188.6355825171,15144115,0,0.0,0.0,0,0,0.4781625494649262
27,27,1265987.459284792,10063789,1,0.0,0.0,0,0,0.5295005295878015
28,28,1425186.7188482068,10063789,0,0.0,0.0,0,0,0.5780319695098364
29,29,1340716.538609459,10063789,0,0.0,0.0,0,0,0.6239971450869926
30,30,1225963.6469993815,15144115,0,0.0,0.0,0,0,0.6723020546969583
31,31,1290008.196907102,15144115,0,0.0,0.0,0,0,0.7203273800509837
32,32,1188845.3196036313,15144115,0,0.0,0.0,0,0,0.7678161575711029
33,33,1368215.3989039294,10063789,1,0.0,0.0,0,0,0.8045041192092339
34,34,1233969.7001321716,10063789,0,0.0,0.0,0,0,0.8395218782445824
35,35,1235460.3460552318,10063789,0,0.0,0.0,0,0,0.8729902530145743
36,36,1463547.45527045,15144115,0,0.0,0.0,0,0,0.9138045266459283
37,37,1518605.241127549,10063789,1,0.0,0.0,0,0,0.9441013820048962
38,38,1476408.943248,10063789,0,0.0,0.0,0,0,0.973165075138777
39,39,1261691.1414451534,10063789,0,0.0,0.0,0,0,1.0010758246791363
40,40,1180588.2654228571,6013501,1,0.0,0.0,0,0,0.992998423036527
41,41,1059978.1384672062,6013501,0,0.0,0.0,0,0,0.9857694265424259
42,42,969742.3321387634,10063789,0,0.0,0.0,0,0,1.011800857687893
43,43,982150.6967161213,10063789,0,0.0,0.0,0,0,1.0368915879586145
44,44,1126508.789624363,15144115,0,0.0,0.0,0,0,1.0673348604027757
45,45,1224024.0245451448,15144115,0,0.0,0.0,0,0,1.0975820950299506
46,46,1287092.2252197624,15144115,0,0.0,0.0,0,0,1.127564724804982
47,47,1054346.5324683455,15144115,0,0.0,0.0,0,0,1.157229166547321
48,48,1228442.2462927892,15144115,0,0.0,0.0,0,0,1.1865338734337672
49,49,1158612.950944168,15144115,0,0.0,0.0,0,0,1.2154470085401246
50,50,1428493.6240922688,15144115,0,0.0,0.0,0,0,1.2439445950893706
51,51,1371388.4517760673,10063789,1,0.0,0.0,0,0,1.2612175146023836
52,52,1172867.0610636126,10063789,0,0.0,0.0,0,0,1.2779928015991717
53,53,1222670.7235114372,10063789,0,0.0,0.0,0,0,1.2942938365161458
54,54,1182482.2791817603,10063789,0,0.0,0.0,0,0,1.310142492554581
55,55,1112048.8850723247,10063789,0,0.0,0.0,0,0,1.3255592582274458
56,56,1052927.36279809,10063789,0,0.0,0.0,0,0,1.3405633479526826
