DL_bitrate_SMOOTH,PINGAVG_SMOOTH,PINGLOSS_SMOOTH
1910.0,86,0.0
2596.8,90,0.0
3385.2,92,0.0
4093.2,93,0.0
4354.6,94,0.0
4724.0,95,0.0
4712.8,96,0.0
4716.0,97,0.0
4314.0,98,0.0
3552.6,99,0.0
2403.6,100,0.0
1913.8,102,0.0
4254.2,104,0.0
5695.4,104,0.0
7468.8,104,0.0
7920.0,103,0.0
7970.2,103,0.0
7900.8,103,0.0
8230.2,103,0.0
6937.2,103,0.0
5751.0,102,0.0
4355.4,102,0.0
4281.8,102,0.0
3161.2,98,0.0
3306.6,97,0.0
4167.4,95,0.0
3770.2,94,0.0
4167.2,92,0.0
4511.4,91,0.0
4322.8,88,0.0
3898.6,86,0.0
2757.4,85,0.0
2026.6,83,0.0
1449.8,82,0.0
2142.0,80,0.0
3600.0,79,0.0
4620.0,79,0.0
5084.2,80,0.0
4747.8,80,0.0
4272.0,80,0.0
4910.2,80,0.0
5569.6,81,0.0
6528.6,81,0.0
6504.4,81,0.0
6844.0,81,0.0
3788.8,82,0.0
2912.4,82,0.0
3599.8,83,1.3
5008.6,83,2.7
5972.4,84,4.0
6273.8,84,5.3
5640.8,85,6.7
6007.8,85,8.0
5343.8,86,9.3
4691.0,87,12.0
4172.0,87,13.3
2783.8,88,14.7
2076.8,88,16.0
1575.0,89,17.3
1742.4,89,18.7
2905.6,89,17.3
3778.4,88,16.0
5094.2,88,13.3
6128.6,87,12.0
6746.4,87,10.7
7587.6,86,9.3
7373.6,86,8.0
7598.6,86,6.7
5851.8,85,5.3
4346.2,85,4.0
3774.4,84,2.7
4739.4,83,0.0
6095.6,83,0.0
7150.6,82,0.0
7118.8,82,0.0
5767.4,82,0.0
5654.4,81,0.0
5660.4,80,0.0
5457.0,80,0.0
5383.6,80,0.0
4118.2,79,0.0
2819.2,79,0.0
2807.6,78,0.0
4554.8,78,0.0
6447.2,79,0.0
8142.0,80,0.0
8127.0,80,0.0
8239.8,81,0.0
7994.2,82,0.0
7408.8,83,0.0
7021.0,83,0.0
7321.0,84,0.0
6966.2,85,0.0
4596.0,86,0.0
2102.8,87,1.3
1640.4,87,2.7
2112.4,86,4.0
2394.6,85,5.3
3317.0,85,6.7
3848.8,84,8.0
3875.2,83,9.3
3327.8,82,10.7
2719.8,81,12.0
3736.2,81,13.3
2813.2,80,14.7
2198.6,79,16.0
2022.4,78,17.3
2083.6,77,18.7
3519.4,77,17.3
4955.2,77,16.0
5374.8,78,14.7
6444.4,78,13.3
5981.4,78,12.0
5630.6,78,10.7
4971.6,79,9.3
5014.0,79,8.0
4108.0,79,6.7
3302.0,79,5.3
2363.6,80,4.0
1987.0,80,2.7
2928.2,80,0.0
4261.8,79,0.0
5271.4,79,0.0
5534.4,78,0.0
5316.8,77,0.0
5130.4,77,0.0
5074.8,76,0.0
5248.0,76,0.0
4446.8,75,0.0
3547.2,75,0.0
3086.4,74,0.0
3389.6,75,0.0
4932.2,75,0.0
6869.4,76,0.0
8065.6,77,0.0
9459.0,77,0.0
10510.6,78,0.0
11606.8,78,0.0
12393.0,79,0.0
12543.8,80,0.0
10329.4,80,0.0
7927.4,81,0.0
6579.6,81,0.0
6227.8,81,0.0
8203.0,81,0.0
14570.6,80,0.0
20121.0,79,0.0
23721.2,79,0.0
26656.4,78,0.0
30224.2,77,0.0
30444.0,77,0.0
26654.8,76,0.0
20670.8,75,0.0
15568.4,75,0.0
11966.4,75,0.0
6885.2,75,0.0
8848.0,75,0.0
10810.8,76,0.0
10950.4,77,0.0
12115.8,78,0.0
16195.6,79,0.0
18483.4,80,0.0
17405.0,81,0.0
14996.4,81,0.0
11118.4,82,0.0
8455.2,83,0.0
6297.8,82,0.0
7115.6,82,0.0
8760.2,81,0.0
9138.6,80,0.0
9551.6,80,0.0
10650.4,79,0.0
11065.2,78,0.0
11634.6,78,0.0
12055.6,77,0.0
9662.4,76,0.0
4829.0,75,0.0
3208.4,74,0.0
7225.4,76,0.0
9150.4,76,0.0
9873.0,77,0.0
9678.0,78,0.0
9562.6,79,0.0
8741.4,79,0.0
7816.6,80,0.0
7063.8,81,0.0
5176.8,82,0.0
3368.8,82,0.0
2631.6,83,0.0
2199.0,83,0.0
2861.0,81,0.0
3647.4,79,0.0
3813.4,78,0.0
3245.6,77,0.0
7952.4,74,0.0
10835.8,73,0.0
13719.0,72,0.0
15785.4,71,0.0
13008.8,69,0.0
9533.2,68,0.0
9675.6,67,0.0
10548.4,66,0.0
21885.2,66,0.0
44792.0,66,0.0
70384.8,66,0.0
88503.0,66,0.0
105899.8,66,0.0
115296.6,66,0.0
104703.6,66,0.0
91424.6,66,0.0
69901.4,66,0.0
54079.8,66,0.0
37271.2,66,0.0
31255.2,66,0.0
21040.8,66,0.0
23922.0,66,0.0
22091.4,66,0.0
20511.2,66,0.0
18624.2,66,0.0
21185.2,66,0.0
22570.8,66,0.0
19072.2,66,0.0
14661.0,66,0.0
5952.4,66,0.0
8320.6,67,0.0
12448.0,67,0.0
16693.0,67,0.0
20062.8,67,0.0
20654.0,67,0.0
33076.2,67,0.0
50105.2,67,0.0
69783.4,67,0.0
89967.0,67,0.0
85702.0,67,0.0
69380.4,67,0.0
48224.2,67,0.0
8803.6,67,0.0
13337.6,67,0.0
26364.0,67,0.0
53344.0,67,0.0
72077.0,67,0.0
96458.2,67,0.0
119588.8,67,0.0
117750.4,67,0.0
90770.6,67,0.0
67929.6,67,0.0
42967.4,66,0.0
13289.0,66,0.0
17848.8,66,0.0
22410.8,66,0.0
25389.4,66,0.0
43979.4,66,0.0
67694.4,66,0.0
88188.8,66,0.0
87723.0,66,0.0
84727.4,66,0.0
62218.0,66,0.0
48671.0,66,0.0
66711.4,66,0.0
88815.6,66,0.0
115562.2,66,0.0
128916.8,66,0.0
131498.8,66,0.0
137201.4,67,0.0
136566.4,67,0.0
132000.2,67,0.0
105457.8,67,0.0
79394.0,67,0.0
53282.8,67,0.0
31962.4,67,0.0
16403.0,67,0.0
17373.4,67,0.0
15847.2,67,0.0
14515.0,67,0.0
13508.4,67,0.0
13171.4,66,0.0
14452.4,66,0.0
16736.6,66,0.0
13823.6,66,0.0
10260.2,66,0.0
9702.6,66,0.0
12984.0,66,0.0
17826.4,66,0.0
22686.4,66,0.0
30561.8,66,0.0
57039.8,66,0.0
85213.0,66,0.0
112070.2,66,0.0
127858.6,66,0.0
116592.2,66,0.0
85161.2,66,0.0
56141.2,66,0.0
49627.2,66,0.0
105072.2,66,0.0
172170.6,66,0.0
242885.6,66,0.0
295475.2,66,0.0
334981.4,66,0.0
348870.2,66,0.0
324091.0,66,0.0
249584.8,66,0.0
181027.6,66,0.0
115003.6,66,0.0
11504.4,66,0.0
